datesold,postcode,price,propertyType,bedrooms,datesold_year,month
2015-09-07,2607,13.190022025878143,house,3,2015,9
2015-09-07,2912,13.269057756555132,house,4,2015,9
2015-09-07,2607,13.337474757021274,house,3,2015,9
2015-09-07,2904,13.356644673128994,house,4,2015,9
2015-09-07,2615,13.369223455335854,house,5,2015,9
2015-09-07,2607,13.493926933836812,house,4,2015,9
2015-09-08,2617,12.983101310070822,house,4,2015,9
2015-09-08,2617,13.132313708257497,house,3,2015,9
2015-09-08,2607,13.262125319779487,house,4,2015,9
2015-09-08,2914,13.493926933836812,house,4,2015,9
2015-09-08,2602,13.592367006650065,house,3,2015,9
2015-09-08,2602,13.610943392223,house,3,2015,9
2015-09-08,2607,13.883169206438088,house,4,2015,9
2015-09-08,2607,13.955272500339433,house,4,2015,9
2015-09-09,2615,12.762827201184564,house,2,2015,9
2015-09-09,2903,13.049792684569493,house,3,2015,9
2015-09-09,2913,13.081541382884074,house,3,2015,9
2015-09-09,2905,13.23560277301084,house,4,2015,9
2015-09-09,2906,13.279367126213993,house,4,2015,9
2015-09-09,2611,13.329377546788654,house,4,2015,9
2015-09-09,2602,13.399995114002609,house,3,2015,9
2015-09-09,2602,13.403775836842515,house,3,2015,9
2015-09-09,2602,13.407542319637992,house,3,2015,9
2015-09-09,2617,13.444446876573442,house,4,2015,9
2015-09-10,2906,12.804909146618877,house,3,2015,9
2015-09-10,2913,12.821258284620408,house,3,2015,9
2015-09-10,2615,12.86099861326992,house,3,2015,9
2015-09-10,2902,12.9130610922786,house,3,2015,9
2015-09-10,2615,13.012548511397123,house,4,2015,9
2015-09-10,2611,13.190022025878143,house,3,2015,9
2015-09-10,2614,13.237476184504834,house,5,2015,9
2015-09-10,2612,13.641157170819497,house,3,2015,9
2015-09-10,2911,13.676248490630767,house,4,2015,9
2015-09-10,2911,13.732128949025222,house,4,2015,9
2015-09-10,2606,14.291744736960645,house,5,2015,9
2015-09-11,2615,12.929021317326908,house,3,2015,9
2015-09-11,2906,13.204864598916073,house,4,2015,9
2015-09-11,2914,13.284482226880764,house,4,2015,9
2015-09-11,2913,13.617059619240436,house,5,2015,9
2015-09-11,2612,13.732128949025222,house,3,2015,9
2015-09-11,2603,14.291744736960645,house,4,2015,9
2015-09-12,2611,13.142166004700508,house,3,2015,9
2015-09-12,2903,13.151922179645874,house,3,2015,9
2015-09-12,2615,13.161353294695525,house,4,2015,9
2015-09-12,2614,13.230320518909421,house,4,2015,9
2015-09-12,2615,13.235692062711331,house,3,2015,9
2015-09-12,2614,13.301346032932768,house,4,2015,9
2015-09-12,2615,13.334243736439827,house,4,2015,9
2015-09-12,2607,13.353475098367715,house,4,2015,9
2015-09-12,2617,13.369223455335854,house,5,2015,9
2015-09-12,2602,13.437174117244362,house,3,2015,9
2015-09-12,2602,13.502168738731916,house,3,2015,9
2015-09-12,2602,13.599839021488766,house,3,2015,9
2015-09-12,2607,13.64709190633931,house,4,2015,9
2015-09-12,2600,13.64709190633931,house,3,2015,9
2015-09-12,2902,13.652991628466498,house,5,2015,9
2015-09-12,2605,13.66701054964583,house,4,2015,9
2015-09-12,2605,13.670484785914017,house,4,2015,9
2015-09-13,2913,13.42320843638239,house,4,2015,9
2015-09-14,2913,12.751299696013497,house,3,2015,9
2015-09-14,2913,13.005829561148378,house,3,2015,9
2015-09-14,2913,13.180443588480854,house,3,2015,9
2015-09-14,2604,13.318752191409718,house,3,2015,9
2015-09-14,2911,13.62918097977278,house,4,2015,9
2015-09-14,2913,13.62918097977278,house,4,2015,9
2015-09-15,2913,12.84792653170257,house,3,2015,9
2015-09-15,2617,12.92391243868049,house,2,2015,9
2015-09-15,2913,13.017002861746503,house,3,2015,9
2015-09-15,2615,13.038981768465277,house,3,2015,9
2015-09-15,2904,13.102160670086809,house,3,2015,9
2015-09-15,2614,13.112313041550827,house,3,2015,9
2015-09-15,2913,13.244581010128577,house,4,2015,9
2015-09-15,2914,13.253391639810733,house,4,2015,9
2015-09-15,2617,13.370862735980847,house,3,2015,9
2015-09-15,2905,13.514405465180353,house,4,2015,9
2015-09-15,2607,13.617059619240436,house,4,2015,9
2015-09-15,2603,13.737549016494562,house,4,2015,9
2015-09-15,2611,13.764217263576723,house,4,2015,9
2015-09-16,2615,12.841325847671216,house,3,2015,9
2015-09-16,2913,12.84792653170257,house,3,2015,9
2015-09-16,2615,12.86099861326992,house,4,2015,9
2015-09-16,2913,12.920247193282195,house,3,2015,9
2015-09-16,2615,12.936033799212835,house,3,2015,9
2015-09-16,2905,13.011431816697048,house,3,2015,9
2015-09-16,2903,13.182140581440189,house,3,2015,9
2015-09-16,2615,13.212204081404119,house,4,2015,9
2015-09-16,2905,13.244581010128577,house,4,2015,9
2015-09-16,2617,13.270783382522602,house,4,2015,9
2015-09-16,2914,13.287877815881902,house,4,2015,9
2015-09-16,2912,13.303016877097587,house,5,2015,9
2015-09-16,2602,13.473020249017498,house,4,2015,9
2015-09-16,2614,13.802425318415619,house,5,2015,9
2015-09-17,2615,12.971540487669746,house,3,2015,9
2015-09-17,2615,13.011431816697048,house,3,2015,9
2015-09-17,2615,13.06685066747407,house,3,2015,9
2015-09-17,2905,13.102160670086809,house,3,2015,9
2015-09-17,2905,13.1470559899947,house,4,2015,9
2015-09-17,2914,13.1538620444637,house,3,2015,9
2015-09-17,2611,13.235692062711331,house,4,2015,9
2015-09-17,2611,13.38472764187182,house,5,2015,9
2015-09-17,2913,13.458835614025542,house,5,2015,9
2015-09-17,2602,13.573757417400893,house,4,2015,9
2015-09-17,2603,13.658856747918897,house,4,2015,9
2015-09-17,2604,13.732128949025222,house,3,2015,9
2015-09-18,2913,12.668233097314884,house,2,2015,9
2015-09-18,2617,12.928778628331663,house,3,2015,9
2015-09-18,2905,12.971540487669746,house,3,2015,9
2015-09-18,2614,13.155798153490567,house,3,2015,9
2015-09-18,2604,13.262125319779487,house,3,2015,9
2015-09-18,2615,13.287877815881902,house,5,2015,9
2015-09-18,2615,13.418013619505286,house,4,2015,9
2015-09-18,2611,13.500799813124575,house,3,2015,9
2015-09-18,2913,13.561907799165356,house,4,2015,9
2015-09-18,2902,13.592367006650065,house,4,2015,9
2015-09-19,2903,12.980799813082541,house,3,2015,9
2015-09-19,2606,13.180632285528304,house,3,2015,9
2015-09-19,2617,13.193753373491,house,3,2015,9
2015-09-19,2617,13.195613839143922,house,3,2015,9
2015-09-19,2902,13.199324418540456,house,3,2015,9
2015-09-19,2615,13.219490088135052,house,4,2015,9
2015-09-19,2617,13.235692062711331,house,3,2015,9
2015-09-19,2904,13.249876697703288,house,4,2015,9
2015-09-19,2611,13.253391639810733,house,3,2015,9
2015-09-19,2611,13.329377546788654,house,4,2015,9
2015-09-19,2902,13.345506928718539,house,4,2015,9
2015-09-19,2606,13.407542319637992,house,3,2015,9
2015-09-19,2611,13.4097954186009,house,3,2015,9
2015-09-19,2903,13.435713196604688,house,4,2015,9
2015-09-19,2602,13.438632906708023,house,3,2015,9
2015-09-19,2914,13.467370516475379,house,4,2015,9
2015-09-19,2903,13.473020249017498,house,4,2015,9
2015-09-19,2602,13.487006490992238,house,3,2015,9
2015-09-19,2607,13.547631112808673,house,4,2015,9
2015-09-19,2614,13.554145793829866,house,4,2015,9
2015-09-19,2607,13.557387287754038,house,4,2015,9
2015-09-19,2611,13.604789526648622,house,4,2015,9
2015-09-19,2614,13.610943392223,house,4,2015,9
2015-09-19,2605,13.661776458022231,house,4,2015,9
2015-09-19,2603,13.742939865129438,house,4,2015,9
2015-09-19,2914,13.764217263576723,house,5,2015,9
2015-09-19,2614,13.897090544956697,house,4,2015,9
2015-09-19,2600,13.981024996441848,house,4,2015,9
2015-09-19,2603,14.006130917572923,house,4,2015,9
2015-09-19,2605,14.291744736960645,house,5,2015,9
2015-09-19,2603,14.291744736960645,house,5,2015,9
2015-09-21,2905,12.802158113246987,house,3,2015,9
2015-09-21,2615,13.081541382884074,house,4,2015,9
2015-09-21,2904,13.094992180608196,house,3,2015,9
2015-09-22,2905,12.911642346088676,house,3,2015,9
2015-09-22,2615,13.005829561148378,house,3,2015,9
2015-09-22,2615,13.09704556942004,house,4,2015,9
2015-09-22,2902,13.117551820407106,house,3,2015,9
2015-09-22,2913,13.15676480412166,house,3,2015,9
2015-09-22,2611,13.356011561363625,house,4,2015,9
2015-09-22,2913,13.381645975334411,house,4,2015,9
2015-09-22,2604,13.487006490992238,house,3,2015,9
2015-09-22,2600,14.151982794585487,house,4,2015,9
2015-09-23,2905,13.005829561148378,house,3,2015,9
2015-09-23,2905,13.159659162148026,house,5,2015,9
2015-09-23,2914,13.180632285528304,house,4,2015,9
2015-09-23,2602,13.815510557964274,house,3,2015,9
2015-09-24,2904,12.928778628331663,house,3,2015,9
2015-09-24,2615,13.122363377404328,house,4,2015,9
2015-09-24,2913,13.122363377404328,house,3,2015,9
2015-09-24,2902,13.230320518909421,house,4,2015,9
2015-09-24,2914,13.281075068559149,house,3,2015,9
2015-09-24,2902,13.296316684527767,house,5,2015,9
2015-09-24,2614,13.304684934198283,house,5,2015,9
2015-09-24,2617,13.480037821676145,house,4,2015,9
2015-09-24,2913,13.514405465180353,house,4,2015,9
2015-09-24,2607,13.604789526648622,house,4,2015,9
2015-09-24,2604,13.815510557964274,house,4,2015,9
2015-09-25,2607,12.254862809699606,house,1,2015,9
2015-09-25,2914,12.628067055589549,house,3,2015,9
2015-09-25,2913,12.927564299099261,house,3,2015,9
2015-09-25,2913,12.9384405392434,house,3,2015,9
2015-09-25,2906,12.9384405392434,house,3,2015,9
2015-09-25,2602,12.948009990259552,house,3,2015,9
2015-09-25,2615,12.952760593018148,house,3,2015,9
2015-09-25,2906,12.971540487669746,house,3,2015,9
2015-09-25,2914,13.252514061869373,house,4,2015,9
2015-09-25,2914,13.253391639810733,house,4,2015,9
2015-09-25,2912,13.265250864952876,house,4,2015,9
2015-09-25,2611,13.281075068559149,house,4,2015,9
2015-09-25,2913,13.38472764187182,house,4,2015,9
2015-09-26,2902,12.91410843858387,house,3,2015,9
2015-09-26,2614,13.235692062711331,house,3,2015,9
2015-09-26,2913,13.337474757021274,house,4,2015,9
2015-09-26,2914,13.399995114002609,house,3,2015,9
2015-09-26,2605,13.42984807715229,house,3,2015,9
2015-09-26,2602,13.60910120564123,house,4,2015,9
2015-09-26,2600,13.739708844547993,house,2,2015,9
2015-09-26,2607,13.955272500339433,house,4,2015,9
