,postcode,propertyType,bedrooms,datesold_year,month,price,lag1,lag2,lag3,lag6,lag12,lag24,lag36
4794,12,0,2,2015,10,12.779520893775272,12.762827201184564,12.644327576461327,12.92756429909926,12.776345727939585,12.76885769177113,12.819229200393627,12.7989528471679
4914,12,0,3,2015,10,13.010727172088187,12.996361660723414,12.988831984779805,12.996800154428984,12.945864833913163,12.954480569279424,12.987688474077727,12.900781106657071
5054,12,0,4,2015,10,13.261835422690924,13.158138256639063,13.280038451496294,13.227214672522289,13.223751306897872,13.127748849680666,13.223745991692931,13.19508395900528
5235,12,1,2,2015,10,12.672946381766982,12.524526376648708,12.628067055589549,12.524526376648708,12.736700896592344,12.644327576461327,12.646497821916306,12.64440902621835
5420,14,0,3,2015,10,13.106064604434826,13.175914676135772,13.077087032534692,13.076319438902923,12.986161756223927,13.118606328526617,13.191889440052938,13.003955146354027
5555,14,0,4,2015,10,13.388894771490095,13.312983737012978,13.32726148837719,13.504900980868788,13.527828485512494,13.215853720491669,13.257768014410532,13.205786089498634
5637,14,0,5,2015,10,13.816759777364705,13.542717098006245,13.737549016494562,13.955272500339431,13.737549016494562,13.561907799165356,13.312983737012978,13.37700559577791
5712,14,1,1,2015,10,12.4529327234617,12.668233097314884,12.592354934221564,12.758519943986984,12.451629791681283,12.814478597635029,12.732279371334467,12.567237494741757
5813,14,1,2,2015,10,12.66032791780777,12.872619144292939,12.65714826489039,12.738614358872844,12.79339624026889,12.762253971016962,12.832545692822126,12.8790171187726
6011,17,1,1,2015,10,12.524526376648708,12.560244459250788,12.542544882151386,12.717398144337816,12.712890247898626,12.66877947849762,13.216973045246451,13.198091075432924
6197,18,0,3,2015,10,13.012707937463622,13.06750735304719,12.955915169766666,13.16158409055761,13.257331237814814,12.940091819360415,12.983101310070822,13.020026065036507
6320,18,0,4,2015,10,13.30825000036278,13.38071962047428,13.347704512262027,13.4801252304433,13.445895102749807,13.247526520358335,13.1470559899947,13.278112778595283
6402,18,0,5,2015,10,13.567049198665774,13.490472698968725,13.687677186454389,13.730497183637317,13.369223455335854,13.16158409055761,14.074021253115776,12.943236711506891
6514,19,0,3,2015,10,13.06966558840388,13.089771312803668,13.041153321978786,13.239479524073008,12.972702602849923,12.955718299995382,12.988831984779805,13.011431816697048
6633,19,0,4,2015,10,13.276071101998545,13.382931157364538,13.334445981359114,13.205582573155072,13.239257128875828,13.16062208952142,12.854483932248728,13.220397117675693
6697,19,0,5,2015,10,13.64531518096816,13.304684934198283,13.34790405331826,13.457406021215947,13.795307850646754,13.66701054964583,13.301798359863708,13.198091075432924
6803,20,0,3,2015,10,13.229721895724827,13.045122297060882,13.288724914619555,12.994530005894443,13.151922179645872,13.036805489042681,13.280790613998848,12.970377020406445
6936,20,0,4,2015,10,13.436261291987003,13.304684934198283,13.332137960979585,13.28022146201991,13.337474757021274,13.296053792831916,13.39493181204606,13.32808945468147
7071,21,0,2,2015,10,12.765688433465597,12.58450908125042,12.66032791780777,12.916568464424731,12.80765263256463,12.791077667470416,12.74951685916667,13.198091075432924
7180,21,0,3,2015,10,13.027385285309919,12.971685825944835,13.019832188756663,12.984782982295034,13.039307802267002,12.946989061125443,13.013803304172427,12.991440823696276
7320,21,0,4,2015,10,13.257680674351958,13.272316689165553,13.229721895724829,13.289947236242286,13.164026161219324,13.251928581758971,13.286605820798378,13.32802161437752
7415,21,0,5,2015,10,13.399995114002609,13.207623221355151,13.263284068460706,13.312983737012978,13.399995114002609,13.325304221401018,13.203943364396752,13.102160670086809
7602,22,0,3,2015,10,12.958078183096472,12.909494980420053,12.934400483603447,12.997791726151277,12.932896352449502,12.904303038493362,12.892950213076524,12.925537134407493
7738,22,0,4,2015,10,13.350295445450337,13.208724543052371,13.466024001265376,13.228373681903653,13.081541382884074,13.12923968134376,13.355298831181006,13.399995114002609
7818,22,0,5,2015,10,13.292106151991424,13.325304221401018,13.573438996764546,13.570249201396445,13.369223455335854,13.487006490992238,13.475833190394113,13.441168813419466
7883,23,0,3,2015,10,13.312983737012978,13.272936235883703,13.017002861746503,13.199324418540456,13.199602157745131,13.215634275382287,13.204361924051677,13.198091075432924
7932,23,0,4,2015,10,13.635187003832993,13.68007258706917,13.493237040742875,13.63676260822361,13.521240163435637,13.418757390458131,13.560618308335483,13.451550712622053
7976,23,0,5,2015,10,14.20077295875492,13.681979165339753,13.70178179263593,13.840203170554645,13.62918097977278,13.745384946770344,13.216973045246451,13.198091075432924
7991,23,1,1,2015,10,12.524526376648708,12.560244459250788,12.429216196844385,12.55511357441497,12.504662344247961,13.221756930054593,13.216973045246451,13.198091075432924
8050,24,0,3,2015,10,13.092934566713517,13.06653349244366,13.06048797368624,13.017002861746503,13.071070083016778,13.06685066747407,13.055154627710877,13.010169567954518
8136,24,0,4,2015,10,13.38472764187182,13.316448801118526,13.346306608889103,13.393154344962108,13.430950410536006,13.297995946047486,13.296316684527767,13.385496576934695
8182,24,0,5,2015,10,13.554145793829866,13.303016877097589,13.43131758513165,13.74616047982948,13.543701834668784,13.241034907121827,13.102160670086809,13.198091075432924
8325,25,0,2,2015,10,12.818551923022666,12.668233097314884,12.677637555342862,12.85513731351993,12.779873068457553,12.757080058928995,12.721885810807205,12.831791141641133
8447,25,0,3,2015,10,13.10657511034274,12.97098219231701,12.995474162311194,12.972112417110175,12.931458421746509,12.934773421480708,13.027918378778363,12.940241800613041
8583,25,0,4,2015,10,13.435754314180402,13.430783468414452,13.425703378419318,13.30409779216716,13.319482135836576,13.328268284334369,13.278878606419227,13.304598819379397
8684,25,0,5,2015,10,13.729748400375076,13.527828485512494,13.573438996764546,13.580420935631665,13.637579349471611,13.678544702891116,13.903979205951883,13.753635154246188
8734,25,1,1,2015,10,12.468436909997664,12.502466658583977,12.397725529753012,12.53285523160387,12.594730635321955,12.533571387127738,12.571614123908313,13.198091075432924
8932,26,0,3,2015,10,13.06367438105565,13.155314477544014,12.880610236840948,13.026402986258418,12.97162769316956,13.17115354157376,13.005829561148378,13.057824856266757
9063,26,0,4,2015,10,13.367589308344677,13.357382797272804,13.482133526250363,13.465598408976359,13.326360086348412,13.353763657019263,13.265045951764419,13.370281922739315
9153,26,0,5,2015,10,13.831629939844158,13.764217263576723,13.32612021491835,13.493237040742876,13.537778816365662,13.45166712454693,13.481784547011085,13.633988681340885
94,0,0,3,2015,11,13.739061385800868,13.8878312195439,13.64709190633931,13.74723171721098,13.658856747918897,13.707925347284338,13.573438996764546,13.592367006650065
189,0,0,4,2015,11,14.154123359084597,14.084264620530535,14.070152776337855,14.030353084239097,13.805460222110773,14.066658305688081,13.641157170819497,13.675992135935628
239,0,0,5,2015,11,13.869051324892304,14.291744736960643,13.9108207377686,14.0623706358958,14.089347223594002,13.732128949025222,13.91769339046661,13.842612584971029
429,1,1,1,2015,11,13.022543042122118,12.841325847671216,12.88664104388326,13.115674389253531,12.842649474601725,12.577463773304586,12.911642346088676,12.871029217113056
493,1,1,2,2015,11,13.573438996764546,13.31751889217837,12.921470435024938,13.458835614025542,13.148680685721702,13.199324418540456,12.936033799212836,13.239079109053435
738,2,0,3,2015,11,13.53801175370657,13.495876176204614,13.49238728765122,13.61912689933021,13.49018103013993,13.478994684027331,13.329919405376824,13.403638606157518
870,2,0,4,2015,11,13.8159104779856,13.818256783632298,13.553604521827475,13.753502166680327,13.758516836444153,13.635187003832993,13.601140903201426,13.574075736677813
953,2,0,5,2015,11,13.792753570841658,13.895298156177082,13.869051324892304,14.13305696850104,13.582316670796564,13.667590427887651,14.22097566607244,13.560618308335483
1039,2,1,1,2015,11,12.815838217151068,12.518447330572327,12.496874845318198,12.301382825334498,12.49992315400233,12.54236629477704,12.92391243868049,12.976180867226248
1151,2,1,2,2015,11,12.863592648446968,12.852193730037179,12.717398144337816,12.671587046586161,12.714395139078047,12.872191153702198,13.199324418540456,12.611537753638338
1284,3,0,3,2015,11,13.922869076284773,14.011625436890565,14.10593885608408,13.9108207377686,13.874251052986875,13.874156753397008,13.51598080026478,13.594863886848652
1372,3,0,4,2015,11,14.249725079358424,14.049923701536713,13.95961090193803,13.902605264815207,14.024555184898981,14.048604440131651,13.901688254205329,13.997832114758229
1444,3,0,5,2015,11,14.053477038170122,14.036652106607809,14.210925330218936,14.189140942552418,14.291744736960643,14.291744736960643,14.291744736960643,14.117800329335722
1496,3,1,1,2015,11,12.577636201962656,12.742566016044744,12.821258284620408,12.769822732604052,12.766402464199254,12.861647753182362,12.644327576461327,12.758944669257355
1582,3,1,2,2015,11,12.85055465410884,12.913184366440492,13.115086968433552,12.953944725779365,13.023647404465171,12.83734442237203,13.190022025878145,12.774223335915432
1636,3,1,3,2015,11,13.253391639810731,12.873902018105827,13.093963902882631,13.8224861717007,13.300509562787802,13.422467969854669,13.273155866214715,13.198091075432924
1687,4,0,2,2015,11,13.630385073837584,13.521139497361697,13.296316684527769,13.17115354157376,13.217673557208654,13.370784735902808,13.09190416991962,13.072128187551762
1782,4,0,3,2015,11,13.548502193003126,13.449218084930582,13.487978240912533,13.458835614025542,13.440089571204489,13.331408004339037,13.057824856266759,13.370784735902808
1860,4,0,4,2015,11,13.819751552221529,13.800396920154226,13.957733238354667,13.670484785914017,13.835313185260452,13.5985975564007,13.60602333309755,13.270783382522602
2032,4,1,2,2015,11,13.23336793544724,13.123790929395513,12.961020226995567,13.215562239035112,13.108872787221829,13.228223768103806,13.262125319779487,12.996233100260117
2109,4,1,3,2015,11,13.574712071411344,13.104878063063309,13.451667124546928,13.183458476764141,13.653697261801671,13.394677972724988,13.102160670086809,13.352832227981777
2231,5,0,3,2015,11,13.52827283122076,13.584523829189038,13.42984807715229,13.525715142865087,13.537448728889483,13.35624902525044,13.259513215551562,13.270783382522602
2339,5,0,4,2015,11,13.676765598286863,13.895245525983126,13.789294911145863,13.680549572530158,13.660804168203292,13.898011779476017,13.645611521168878,13.34550692871854
2404,5,0,5,2015,11,13.931068898598546,13.764217263576723,14.173185002236089,13.968231644981936,13.814009431838008,13.64709190633931,13.621881415238617,13.492585821987204
2459,5,1,2,2015,11,12.58621994565405,12.699243334057444,12.524526376648708,12.506177237980513,13.081541382884074,13.102160670086809,12.876866812665284,12.90116182691374
2531,6,0,2,2015,11,12.837344422372032,12.72486643894534,12.2783933071098,12.701378457638128,12.542544882151386,12.835375067742602,13.216973045246451,13.198091075432924
2597,6,0,3,2015,11,13.434738062446481,13.434542921456497,13.300509562787804,13.480037821676143,13.45965160754287,13.41652441595382,13.31504772123383,13.25776801441053
2661,6,0,4,2015,11,13.632788921148979,13.698976741708323,13.592783586535282,13.573438996764546,13.465953081794405,13.397719800165472,13.521139497361697,13.474366648911017
2716,6,0,5,2015,11,13.603554196040628,14.004062664508867,14.291744736960643,13.64709190633931,14.291744736960643,13.997832114758229,13.950143630870008,13.198091075432924
2834,6,1,2,2015,11,12.603169503967822,12.468436909997664,12.42420365502084,12.506177237980513,12.640287166924324,12.542544882151386,12.800779753276867,12.80490914661888
2989,7,0,3,2015,11,13.388719663141357,13.375971469522359,13.266463721378086,13.471963352671098,13.292274914121602,13.099094750464975,13.334243736439827,12.999065161059836
3108,7,0,4,2015,11,13.788481885576354,13.678544702891116,13.648972868871581,13.731694071871164,13.712246608407094,13.595398122459256,13.790192749979983,13.304268180701941
3188,7,0,5,2015,11,13.704578997256991,13.845069360205818,13.688812904918317,13.908545423931464,13.552195841960788,13.604789526648622,13.563195629349783,13.573438996764546
3331,9,0,1,2015,11,12.254862809699606,12.55515616915921,12.4762891297895,12.254862809699606,13.227322350426837,13.221756930054593,13.216973045246451,13.198091075432924
3356,9,0,2,2015,11,12.862296471985522,12.950388112664518,12.933621252807452,12.88664104388326,12.601487417784837,12.691580461311874,12.898940099911878,12.905999056901406
3472,9,0,3,2015,11,13.223745991692931,13.29219991224652,13.308510939031812,13.168483313017882,13.129140361683351,13.181430225434992,13.101723256651242,13.069314156314514
3603,9,0,4,2015,11,13.562961601733457,13.347504931381211,13.3912575575422,13.391435860606938,13.428327313534123,13.516055754355433,13.355457259571706,13.254852560450407
3799,9,1,4,2015,11,12.644327576461327,13.071070083016778,12.821258284620408,12.9190224533863,12.89921982609012,13.221756930054593,13.216973045246451,13.198091075432924
3831,10,0,2,2015,11,13.805460222110773,13.049792684569493,13.071070083016778,12.8790171187726,13.45454068974266,13.500799813124576,13.52422315658078,13.198091075432924
3900,10,0,3,2015,11,13.92660460546986,13.935956711040141,13.767719894127925,13.800396920154226,14.10162890843987,13.85758776437637,13.557387287754038,13.652991628466498
3975,10,0,4,2015,11,14.185348488429286,13.815510557964274,13.955272500339431,14.049000401332627,13.911047984673338,13.477236699396434,13.664687668229691,14.006130917572923
4100,10,1,1,2015,11,12.729320789294722,12.719893778275962,12.732771618452455,12.78605112798448,12.688498794774466,12.910407015480683,12.797556172313618,12.92391243868049
4224,10,1,2,2015,11,13.039796653747366,13.147752611409148,13.107394761710408,13.071420898666755,13.099606390281712,12.95796032111272,13.042237332925044,13.06048797368624
4308,10,1,3,2015,11,13.279367126213993,13.324487561494465,13.185338176565716,13.422467969854669,13.248996028337695,13.17115354157376,13.337474757021274,13.122363377404328
4459,11,0,3,2015,11,13.262497921162423,13.192355749224363,13.130048060162876,13.276922137220927,13.06022198086648,13.21821886304785,13.031709009136197,13.005829561148378
4576,11,0,4,2015,11,13.51237638095357,13.51934818474656,13.551978945744775,13.358699522504523,13.632488756055926,13.836293097146804,13.51350415822434,13.403775836842513
4640,11,0,5,2015,11,13.592367006650065,13.481435445942784,13.89570709995855,13.745624430500106,13.444446876573444,13.403775836842517,13.528693976446693,13.492138662905008
4709,11,1,2,2015,11,12.367340793126296,12.603169503967822,12.86617997201192,12.337100907936577,12.502466658583977,12.611537753638338,12.555178707261387,12.628049068796232
4915,12,0,3,2015,11,12.982991835003657,13.010727172088187,12.996361660723414,12.988831984779805,12.962488009440204,12.949035736579871,12.958092914867748,12.986136291168348
5055,12,0,4,2015,11,13.251755533378207,13.261835422690924,13.158138256639063,13.280038451496294,13.195176393817611,13.193986121077296,13.06412570263874,13.207360823032996
5154,12,0,5,2015,11,13.241034907121827,13.329377546788654,13.438632906708024,13.444446876573442,13.37855478276474,13.240146413060712,13.005829561148378,13.122363377404328
5421,14,0,3,2015,11,13.189918178326256,13.106064604434826,13.175914676135772,13.077087032534692,13.149422525518336,13.109455427103544,13.142067960678663,13.124091217162452
5556,14,0,4,2015,11,13.413752854644432,13.388894771490095,13.312983737012978,13.32726148837719,13.363582575445768,13.263515657160212,13.344146003079198,13.358521865796034
5638,14,0,5,2015,11,14.056494027406814,13.816759777364705,13.542717098006245,13.737549016494562,13.419500608626864,13.567049198665774,13.45166712454693,13.197470849891134
5713,14,1,1,2015,11,12.577636201962656,12.4529327234617,12.668233097314884,12.592354934221564,12.75419405403986,12.458774999085927,12.721885810807205,12.779873068457553
5814,14,1,2,2015,11,12.631748794254468,12.66032791780777,12.872619144292939,12.65714826489039,12.859699067927835,12.79524723570714,12.86099861326992,12.768541502448002
5892,14,1,3,2015,11,12.759957758756611,13.033805350422538,12.970377020406445,13.06048797368624,12.876462838967504,13.119358868384031,13.112313041550829,12.9756743744125
6012,17,1,1,2015,11,12.468436909997664,12.524526376648708,12.560244459250788,12.542544882151386,12.560244459250788,12.66877947849762,13.216973045246451,13.198091075432924
6052,17,1,2,2015,11,12.84792653170257,12.706847933442663,12.869619356313828,12.896716695872,12.962194625251508,12.936033799212836,12.996800154428984,12.929824232852972
6198,18,0,3,2015,11,13.140203295532661,13.012707937463622,13.06750735304719,12.955915169766666,13.044401835934618,12.959844447906553,13.001136919970184,12.995381915643538
6321,18,0,4,2015,11,13.273452231767184,13.30825000036278,13.38071962047428,13.347704512262027,13.21128958659873,13.266355490413101,13.137251989898079,13.253391639810731
6403,18,0,5,2015,11,13.390097812046415,13.567049198665774,13.490472698968725,13.687677186454389,13.411294669256542,13.818007438162862,13.508985397711012,13.262125319779487
6515,19,0,3,2015,11,12.9384405392434,13.06966558840388,13.089771312803668,13.041153321978786,13.184633703130455,13.062613372998554,13.021437458814368,13.06048797368624
6634,19,0,4,2015,11,13.249216268400252,13.276071101998545,13.382931157364538,13.334445981359114,13.308012724290958,13.240590758768978,13.258640995696878,13.086736199761177
6698,19,0,5,2015,11,13.333636756148051,13.64531518096816,13.304684934198283,13.34790405331826,13.550242080349394,13.262125319779487,13.301798359863708,13.198091075432924
6804,20,0,3,2015,11,13.1313231187758,13.229721895724827,13.045122297060882,13.288724914619555,13.095505923234446,13.038981768465277,13.099094750464976,13.053334790993894
6937,20,0,4,2015,11,13.596732464159704,13.436261291987003,13.304684934198283,13.332137960979585,13.397416033455968,13.328215431608477,13.292106151991424,13.216991506483112
7181,21,0,3,2015,11,13.00076055564508,13.027385285309919,12.971685825944835,13.019832188756663,13.037224372306044,12.948367069356365,12.949199758395139,12.979070207577852
7321,21,0,4,2015,11,13.300416578455597,13.257680674351958,13.272316689165553,13.229721895724829,13.208541073645382,13.198784149164448,13.300509562787802,13.283631525000452
7416,21,0,5,2015,11,13.480037821676145,13.399995114002609,13.207623221355151,13.263284068460706,13.264296873292995,13.337474757021274,13.317107454196842,13.235692062711331
7470,21,1,3,2015,11,12.873902018105827,12.936033799212836,12.841325847671216,12.788288265382835,12.854483932248728,12.854483932248728,13.216973045246451,13.198091075432924
7603,22,0,3,2015,11,12.943037329590172,12.958078183096472,12.909494980420053,12.934400483603447,12.919792581598028,12.873902018105829,13.040719388363819,13.034988297919327
7739,22,0,4,2015,11,13.251899298753361,13.350295445450337,13.208724543052371,13.466024001265376,13.18971045086394,13.207929265733975,13.312156949036986,13.190022025878145
7819,22,0,5,2015,11,13.41751746469481,13.292106151991424,13.325304221401018,13.573438996764546,13.60910120564123,13.287877815881902,13.473020249017498,13.383187995686226
7856,22,1,4,2015,11,13.34550692871854,13.233208075883624,13.231546461002221,13.229958310226356,13.227322350426837,13.221756930054593,13.216973045246451,13.198091075432924
7884,23,0,3,2015,11,13.159659162148026,13.312983737012978,13.272936235883703,13.017002861746503,13.253391639810731,13.215634275382287,13.204361924051677,13.198091075432924
7933,23,0,4,2015,11,13.543264293642332,13.635187003832993,13.68007258706917,13.493237040742875,13.495649587148257,13.415032991367148,13.36138027787483,13.451550712622053
8051,24,0,3,2015,11,13.122363377404328,13.092934566713517,13.06653349244366,13.06048797368624,12.989974189358584,13.028052697933088,13.005829561148378,13.010169567954518
8137,24,0,4,2015,11,13.38779984090879,13.38472764187182,13.316448801118526,13.346306608889103,13.402517183435318,13.30134603293277,13.25280667342962,13.237476184504834
8183,24,0,5,2015,11,13.672794255762678,13.554145793829866,13.303016877097589,13.43131758513165,13.493926933836812,13.253391639810731,13.102160670086809,13.198091075432924
8209,24,1,1,2015,11,12.449018824140564,12.472275686304828,12.542544882151386,12.609869696537642,12.570715759118082,12.721885810807205,12.635706804198522,12.691264852908185
8326,25,0,2,2015,11,12.8802918162046,12.818551923022666,12.668233097314884,12.677637555342862,12.86747112777554,12.779873068457553,12.70552281343458,12.831791141641133
8448,25,0,3,2015,11,13.026275972561937,13.10657511034274,12.97098219231701,12.995474162311194,13.027613040858519,13.117451333043308,12.939641740589035,12.93940161572295
8584,25,0,4,2015,11,13.455202649166656,13.435754314180402,13.430783468414452,13.425703378419318,13.431023856241302,13.431769307330184,13.328466562863081,13.408143642566513
8685,25,0,5,2015,11,13.757881445127637,13.729748400375076,13.527828485512494,13.573438996764546,13.563838923035526,13.480387410912357,13.437174117244362,13.955272500339431
8735,25,1,1,2015,11,12.429176196044365,12.468436909997664,12.502466658583977,12.397725529753012,12.517227074167096,12.533571387127738,12.571614123908313,13.198091075432924
8815,25,1,3,2015,11,12.977337605354071,12.896716695872,12.86099861326992,13.142166004700508,12.966878474563934,12.91407587619636,13.216973045246451,13.198091075432924
8933,26,0,3,2015,11,13.048870600594524,13.06367438105565,13.155314477544014,12.880610236840948,13.104199406776658,13.120361374733655,13.075970337834617,13.024382969044124
9064,26,0,4,2015,11,13.465429895310832,13.367589308344677,13.357382797272804,13.482133526250363,13.32059939553439,13.337340339385477,13.330149606397496,13.278340958858681
9154,26,0,5,2015,11,13.507625778194972,13.831629939844158,13.764217263576723,13.32612021491835,13.507625778194974,13.543373696847956,13.40754231963799,13.669328047786191
9238,26,1,3,2015,11,12.896716695872,12.94084150078094,12.991115090794375,13.07008139371413,13.05406106403337,13.003959625109635,13.216973045246451,13.198091075432924
95,0,0,3,2015,12,13.82174110771491,13.739061385800868,13.8878312195439,13.64709190633931,13.815510557964274,13.750972036826703,13.577676291240062,13.64709190633931
190,0,0,4,2015,12,14.042646130548022,14.154123359084597,14.084264620530535,14.070152776337855,14.133054784699967,13.861140973476834,13.991981701080052,13.955272500339431
286,0,1,1,2015,12,12.911642346088676,12.911642346088676,13.02915099568215,12.959844447906551,12.80765263256463,12.971540487669746,12.608198852372825,12.894507391316294
398,1,0,2,2015,12,13.190022025878145,13.560618308335483,13.312156949036984,13.229958310226356,13.227322350426837,13.221756930054593,13.216973045246451,13.198091075432924
430,1,1,1,2015,12,12.873902018105827,13.022543042122118,12.841325847671216,12.88664104388326,12.991058076626338,12.551433829568632,12.772805901234461,12.871029217113056
613,2,0,2,2015,12,13.419005191227582,13.38087407255583,13.346866004756171,12.854483932248728,13.244581010128575,13.26819382561587,13.473020249017498,13.424934062349859
739,2,0,3,2015,12,13.589009102467601,13.53801175370657,13.495876176204614,13.49238728765122,13.343562181780612,13.402076185706335,13.455622665823133,13.34133825184632
871,2,0,4,2015,12,13.771639046595565,13.8159104779856,13.818256783632298,13.553604521827475,13.561478153616319,13.507625778194974,13.793435350312416,13.542717098006245
954,2,0,5,2015,12,13.530934767131562,13.792753570841658,13.895298156177082,13.869051324892304,13.837924152801174,13.347105650082236,13.253391639810731,13.270783382522602
1040,2,1,1,2015,12,12.676076274775909,12.815838217151068,12.518447330572327,12.496874845318198,12.563747089801991,12.685252791460618,12.736700896592344,12.84792653170257
1152,2,1,2,2015,12,12.912876152537605,12.863592648446968,12.852193730037179,12.717398144337816,12.935230263613152,12.928778628331663,12.86099861326992,12.959844447906551
1204,2,1,3,2015,12,13.279367126213993,13.165422866864777,13.32530422140102,12.894207284266574,13.012548511397124,13.182335439858445,13.216973045246451,13.198091075432924
1285,3,0,3,2015,12,13.95744405385294,13.922869076284773,14.011625436890565,14.10593885608408,13.864300722133706,13.756821561615594,13.60602333309755,13.679117933058718
1373,3,0,4,2015,12,14.291744736960643,14.249725079358424,14.049923701536713,13.95961090193803,14.185693851927796,14.089347223594002,14.137594057133388,13.9108207377686
1445,3,0,5,2015,12,14.188796767708203,14.053477038170122,14.036652106607809,14.210925330218936,13.883169206438088,14.291744736960643,13.901688254205327,14.117800329335722
1497,3,1,1,2015,12,12.577636201962656,12.577636201962656,12.742566016044744,12.821258284620408,12.650758466791618,12.676076274775909,12.757080058928995,12.758944669257355
1583,3,1,2,2015,12,12.936033799212836,12.85055465410884,12.913184366440492,13.115086968433552,12.89921982609012,13.256894270361936,12.88664104388326,12.921470435024938
1637,3,1,3,2015,12,13.526494262499355,13.253391639810731,12.873902018105827,13.093963902882631,13.402325729340893,13.300509562787802,13.273155866214715,13.198091075432924
1688,4,0,2,2015,12,13.265597545490238,13.630385073837584,13.521139497361697,13.296316684527769,13.321214236149494,12.959844447906551,13.041153321978786,13.072128187551762
1783,4,0,3,2015,12,13.805460222110773,13.548502193003126,13.449218084930582,13.487978240912533,13.676248490630767,13.387032675547037,13.563195629349783,13.453104939316557
1861,4,0,4,2015,12,13.965653216393992,13.819751552221529,13.800396920154226,13.957733238354667,13.698976741708323,13.630685870952203,13.74937075545973,13.915355892933988
1924,4,1,1,2015,12,12.699243334057444,13.303016877097589,12.853175887588712,12.950981760648709,13.071070083016778,12.712890247898626,12.947015206584217,12.964401011874637
2033,4,1,2,2015,12,12.982885769602264,13.23336793544724,13.123790929395513,12.961020226995567,13.11978863703186,13.368702486321727,13.00245308073177,12.89921982609012
2110,4,1,3,2015,12,13.180632285528304,13.574712071411344,13.104878063063309,13.451667124546928,13.769466619462868,13.555119345748396,13.028052697933088,13.352832227981777
2232,5,0,3,2015,12,13.50421861987336,13.52827283122076,13.584523829189038,13.42984807715229,13.609715644984677,13.350750301041531,13.291261913866142,13.399995114002609
2340,5,0,4,2015,12,13.77208100003694,13.676765598286863,13.895245525983126,13.789294911145863,13.85192284399583,13.779676104955058,13.689569334606427,13.69192949619292
2460,5,1,2,2015,12,13.151922179645874,12.58621994565405,12.699243334057444,12.524526376648708,12.637855061955712,12.644327576461327,12.876866812665284,12.90116182691374
2532,6,0,2,2015,12,13.028052697933088,12.837344422372032,12.72486643894534,12.2783933071098,12.959844447906551,12.835375067742602,13.216973045246451,13.198091075432924
2662,6,0,4,2015,12,13.86096182086819,13.632788921148979,13.698976741708323,13.592783586535282,13.51000390059994,13.527828485512494,13.524823976492195,13.474366648911017
2717,6,0,5,2015,12,13.38472764187182,13.603554196040628,14.004062664508867,14.291744736960643,14.015180753092842,13.353475098367715,13.950143630870008,13.198091075432924
2755,6,1,1,2015,12,12.793859310432293,12.634603026569334,12.820987977820543,12.644327576461327,12.528156144699286,12.206072645530174,12.611537753638338,12.560503807955108
2835,6,1,2,2015,12,12.95197039147565,12.603169503967822,12.468436909997664,12.42420365502084,12.896089933081193,12.714395139078047,12.721885810807205,12.857094899789448
2990,7,0,3,2015,12,13.319901900003144,13.388719663141357,13.375971469522359,13.266463721378086,13.34230179776959,13.365466406458141,13.217673557208654,13.13823672656062
3109,7,0,4,2015,12,13.666082044472345,13.788481885576354,13.678544702891116,13.648972868871581,13.712923969189173,13.311329476916953,13.533147646990093,13.199324418540456
3189,7,0,5,2015,12,13.604789526648622,13.704578997256991,13.845069360205818,13.688812904918317,13.742939865129438,13.723121108670925,13.730497183637318,13.705137500482904
3473,9,0,3,2015,12,13.26634002789039,13.223745991692931,13.29219991224652,13.308510939031812,13.187214349723945,13.17269996429317,13.114835110983538,13.198706943991663
3604,9,0,4,2015,12,13.527472866732074,13.562961601733457,13.347504931381211,13.3912575575422,13.40184525329077,13.518382142302881,13.241567624882805,13.271968025383668
3901,10,0,3,2015,12,13.736196751244549,13.92660460546986,13.935956711040141,13.767719894127925,13.417351197771495,13.79598789147541,13.39239051461739,13.825460888817442
3976,10,0,4,2015,12,13.864300722133706,14.185348488429286,13.815510557964274,13.955272500339431,13.920208354072003,13.684832234322158,13.845069360205818,13.369223455335854
4019,10,0,5,2015,12,13.909802037251191,13.997832114758229,13.737549016494562,14.291744736960643,14.115615150414612,13.487006490992238,14.018960633565761,13.198091075432924
4101,10,1,1,2015,12,12.581937283862047,12.729320789294722,12.719893778275962,12.732771618452455,12.927977943791662,12.557902537805706,12.821258284620408,12.8790171187726
4225,10,1,2,2015,12,12.997933299026153,13.039796653747366,13.147752611409148,13.107394761710408,13.15515320022732,13.19606293283396,13.128179762725768,12.971540487669744
4309,10,1,3,2015,12,13.526494262499355,13.279367126213993,13.324487561494465,13.185338176565716,13.579788224443204,13.01477816672439,13.049771178961905,13.36138027787483
4356,11,0,2,2015,12,12.840000466430148,13.27594246533263,12.902407240882138,13.16158409055761,12.821258284620408,12.793859310432293,12.814487411112076,13.198091075432924
4460,11,0,3,2015,12,13.145835733589472,13.262497921162423,13.192355749224363,13.130048060162876,13.098070684835283,13.372343582672098,13.111201312698137,13.078411489875144
4577,11,0,4,2015,12,13.438632906708023,13.51237638095357,13.51934818474656,13.551978945744775,13.825460888817442,13.219187562039869,13.423701776303595,13.267329147654516
4641,11,0,5,2015,12,13.09190416991962,13.592367006650065,13.481435445942784,13.89570709995855,13.56672863447005,13.541073712262516,13.528693976446693,13.492138662905008
4710,11,1,2,2015,12,12.358793732547838,12.367340793126296,12.603169503967822,12.86617997201192,12.479909311159902,12.48748510496836,12.555178707261387,12.628049068796232
